LineId,Content,EventId,EventTemplate
54,"wait  (command 2424),wait  (command 2449)",E45,"wait  (command <*>),wait  (command <*>)"
56,boot  (command 2464),E4,boot  (command <*>)
57,wait  (command 2468),E45,wait  (command <*>)
58,boot  (command 2520),E4,boot  (command <*>)
59,wait  (command 2517),E45,wait  (command <*>)
60,boot  (command 2517),E4,boot  (command <*>)
61,"wait  (command 2511),wait  (command 2513)",E45,"wait  (command <*>),wait  (command <*>)"
63,boot  (command 2514),E4,boot  (command <*>)
64,wait  (command 2484),E45,wait  (command <*>)
65,boot  (command 2625),E4,boot  (command <*>)
66,wait  (command 2607),E45,wait  (command <*>)
67,"boot  (command 2616),boot  (command 2619),boot  (command 2616),boot  (command 2616),boot  (command 2602)",E4,"boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>)"
72,wait  (command 2582),E45,wait  (command <*>)
73,boot  (command 2584),E4,boot  (command <*>)
74,wait  (command 2549),E45,wait  (command <*>)
75,"boot  (command 2550),boot  (command 2548),boot  (command 2538)",E4,"boot  (command <*>),boot  (command <*>),boot  (command <*>)"
78,wait  (command 2683),E45,wait  (command <*>)
79,boot  (command 2686),E4,boot  (command <*>)
80,"wait  (command 2682),wait  (command 2763),wait  (command 2800)",E45,"wait  (command <*>),wait  (command <*>),wait  (command <*>)"
83,boot  (command 2790),E4,boot  (command <*>)
84,"wait  (command 2817),wait  (command 2823),wait  (command 2817),wait  (command 2900),wait  (command 2885),wait  (command 2909)",E45,"wait  (command <*>),wait  (command <*>),wait  (command <*>),wait  (command <*>),wait  (command <*>),wait  (command <*>)"
90,boot  (command 2960),E4,boot  (command <*>)
91,wait  (command 2963),E45,wait  (command <*>)
92,boot  (command 2999),E4,boot  (command <*>)
93,halt  (command 2992),E19,halt  (command <*>)
94,"wait  (command 3087),wait  (command 3079),wait  (command 3078),wait  (command 3141)",E45,"wait  (command <*>),wait  (command <*>),wait  (command <*>),wait  (command <*>)"
98,"boot  (command 3138),boot  (command 3169),boot  (command 3169),boot  (command 3194),boot  (command 3320),boot  (command 3318),boot  (command 3317)",E4,"boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>)"
105,"wait  (command 3319),wait  (command 3334)",E45,"wait  (command <*>),wait  (command <*>)"
107,boot  (command 3334),E4,boot  (command <*>)
108,wait  (command 3412),E45,wait  (command <*>)
109,"boot  (command 3413),boot  (command 3473)",E4,"boot  (command <*>),boot  (command <*>)"
111,"wait  (command 3523),wait  (command 3525),wait  (command 3519)",E45,"wait  (command <*>),wait  (command <*>),wait  (command <*>)"
114,"boot  (command 3519),boot  (command 3512),boot  (command 3579),boot  (command 3572),boot  (command 3580)",E4,"boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>)"
119,wait  (command 3612),E45,wait  (command <*>)
120,boot  (command 3615),E4,boot  (command <*>)
121,wait  (command 3609),E45,wait  (command <*>)
122,boot  (command 3624),E4,boot  (command <*>)
123,wait  (command 3649),E45,wait  (command <*>)
124,boot  (command 3639),E4,boot  (command <*>)
125,wait  (command 3690),E45,wait  (command <*>)
126,boot  (command 3696),E4,boot  (command <*>)
127,"wait  (command 3698),wait  (command 3709),wait  (command 3837),wait  (command 3847)",E45,"wait  (command <*>),wait  (command <*>),wait  (command <*>),wait  (command <*>)"
131,"boot  (command 3951),boot  (command 3928),boot  (command 3939),boot  (command 3964)",E4,"boot  (command <*>),boot  (command <*>),boot  (command <*>),boot  (command <*>)"
135,"wait  (command 3973),wait  (command 3981),wait  (command 3981)",E45,"wait  (command <*>),wait  (command <*>),wait  (command <*>)"
138,boot  (command 4024),E4,boot  (command <*>)
139,"wait  (command 4061),wait  (command 4110)",E45,"wait  (command <*>),wait  (command <*>)"
141,boot  (command 4118),E4,boot  (command <*>)
142,"wait  (command 4116),wait  (command 4117)",E45,"wait  (command <*>),wait  (command <*>)"
144,boot  (command 4109),E4,boot  (command <*>)
145,wait  (command 4145),E45,wait  (command <*>)
146,"boot  (command 4176),boot  (command 4170)",E4,"boot  (command <*>),boot  (command <*>)"
148,"wait  (command 4176),wait  (command 4176)",E45,"wait  (command <*>),wait  (command <*>)"
150,bootGenvmunix  (command 4185),E6,bootGenvmunix  (command <*>)
151,boot  (command 4223),E4,boot  (command <*>)
152,"wait  (command 4221),wait  (command 4219)",E45,"wait  (command <*>),wait  (command <*>)"
154,"Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully",E12,"Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully,Command has completed successfully"
164,"Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964",E42,"Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>,Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>"
166,Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],E43,Targeting domains:node-D<*>and nodes:node-<*>
167,"Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489",E42,"Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>,Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>"
169,"Targeting domains:node-D0 and nodes:node-0,Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191]",E43,"Targeting domains:node-D<*>and nodes:node-<*>,Targeting domains:node-D<*>and nodes:node-<*>"
171,Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,E42,Targeting domains:node-D<*> and nodes:node-[<*>-<*>] child of command <*>
172,Targeting domains:node-D2 and nodes:node-84,E43,Targeting domains:node-D<*>and nodes:node-<*>
173,"psu failure\ ambient=28,psu failure\ ambient=28,psu failure\ ambient=28,psu failure\ ambient=28,psu failure\ ambient=31",E35,"psu failure\ ambient=<*>,psu failure\ ambient=<*>,psu failure\ ambient=<*>,psu failure\ ambient=<*>,psu failure\ ambient=<*>"
178,"Temperature (41C) exceeds warning threshold,Temperature (41C) exceeds warning threshold",E44,"Temperature (<*>C) exceeds warning threshold,Temperature (<*>C) exceeds warning threshold"
180,"ClusterFileSystem: There is no server for ServerFileSystem domain storage234,ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain storage934,ClusterFileSystem: There is no server for ServerFileSystem domain storage131,ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,ClusterFileSystem: There is no server for ServerFileSystem domain storage444,ClusterFileSystem: There is no server for ServerFileSystem domain storage141,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain storage321",E10,"ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>"
212,"NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0",E27,"NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0"
214,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,E39,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
215,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
219,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
220,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
221,Fan speeds ( 3552 3534 3375 11637 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
222,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
224,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
225,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
228,Fan speeds ( 3552 3534 3375 4470 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
229,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
253,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
254,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
267,Fan speeds ( 3552 3534 3375 4530 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
268,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3375 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
272,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
273,"Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
286,Fan speeds ( 3552 3534 3391 4299 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
287,"Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3534 3391 **** 3515 3479 ),Fan speeds ( 3552 3552 3391 **** 3515 3497 ),Fan speeds ( 3552 3552 3391 **** 3515 3497 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
294,"Fan speeds ( 3534 3534 3375 4272 3497 3479 ),Fan speeds ( 3534 3534 3375 4470 3497 3479 )",E18,"Fan speeds ( <*> <*> <*> <*> <*> <*> ),Fan speeds ( <*> <*> <*> <*> <*> <*> )"
296,"Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
301,Fan speeds ( 3534 3534 3375 4115 3497 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
302,"Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( 3534 3534 3375 **** 3497 3479 )",E17,"Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> ),Fan speeds ( <*> <*> <*> **** <*> <*> )"
305,Command has been aborted,E11,Command has been aborted
306,power/control problem,E34,power/control problem
307,"Link error,Link error,Link error,Link error",E21,"Link error,Link error,Link error,Link error"
311,Link in reset,E24,Link in reset
312,"Link error,Link error,Link error,Link error,Link error",E21,"Link error,Link error,Link error,Link error,Link error"
317,Link in reset,E24,Link in reset
318,Link ok,E25,Link ok
319,"Link error on broadcast tree Interconnect-0T00:00:2:1,Link error on broadcast tree Interconnect-1T00:00:3:6,Link error on broadcast tree Interconnect-1T00:00:2:0,Link error on broadcast tree Interconnect-1T00:00:2:0",E22,"Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>"
323,"ServerFileSystem: ServerFileSystem domain root14_local is full,ServerFileSystem: ServerFileSystem domain root10_local is full,ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain root13_local is full,ServerFileSystem: ServerFileSystem domain root26_tmp is full,ServerFileSystem: ServerFileSystem domain root7_local is full,ServerFileSystem: ServerFileSystem domain root1_local is full,ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain root3_local is full,ServerFileSystem: ServerFileSystem domain root25_local is full,ServerFileSystem: ServerFileSystem domain root26_local is full,ServerFileSystem: ServerFileSystem domain root22_local is full",E40,"ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full,ServerFileSystem: ServerFileSystem domain <*> is full"
