LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
1340,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,rpc.statd,1637.0,Version 1.0.6 Starting,E144,Version <*>.<*>.<*> Starting
1288,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,SELinux,,Registering netfilter hooks,E104,Registering netfilter hooks
1288,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,SELinux,,Registering netfilter hooks,E104,Registering netfilter hooks
1254,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU,,Physical Processor ID: 0,E88,Physical Processor ID: <*>
1257,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU,,Physical Processor ID: 3,E88,Physical Processor ID: <*>
459,-,1131566665,2005.11.09,tbird-admin1,Nov,9,12:04:25,local@tbird-admin1,ntpd,1815.0,kernel time sync disabled 0041,E61,kernel time sync disabled <*>
459,-,1131566665,2005.11.09,tbird-admin1,Nov,9,12:04:25,local@tbird-admin1,ntpd,1815.0,kernel time sync disabled 0041,E61,kernel time sync disabled <*>
459,-,1131566665,2005.11.09,tbird-admin1,Nov,9,12:04:25,local@tbird-admin1,ntpd,1815.0,kernel time sync disabled 0041,E61,kernel time sync disabled <*>
1285,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,RAMDISK,,Compressed image found at block 0,E28,Compressed image found at block <*>
1285,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,RAMDISK,,Compressed image found at block 0,E28,Compressed image found at block <*>
33,-,1131566461,2005.11.09,eadmin2,Nov,9,12:01:01,src@eadmin2,crond,12637.0,(root) CMD (run-parts /etc/cron.hourly),E3,(root) CMD (run-parts /etc/cron.hourly)
39,-,1131566461,2005.11.09,en74,Nov,9,12:01:01,en74/en74,crond,3081.0,(root) CMD (run-parts /etc/cron.hourly),E3,(root) CMD (run-parts /etc/cron.hourly)
24,-,1131566461,2005.11.09,dn754,Nov,9,12:01:01,dn754/dn754,crond,2914.0,(root) CMD (run-parts /etc/cron.hourly),E3,(root) CMD (run-parts /etc/cron.hourly)
1267,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,EXT3-fs,,mounted filesystem with ordered data mode.,E71,mounted filesystem with ordered data mode.
1266,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,EXT3-fs,,mounted filesystem with ordered data mode.,E71,mounted filesystem with ordered data mode.
141,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,xinetd,18274.0,START: tftp pid=16563 from=10.100.4.251,E119,START: tftp pid=<*> from=<*>
141,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,xinetd,18274.0,START: tftp pid=16563 from=10.100.4.251,E119,START: tftp pid=<*> from=<*>
141,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,xinetd,18274.0,START: tftp pid=16563 from=10.100.4.251,E119,START: tftp pid=<*> from=<*>
957,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,kernel time sync enabled 0001,E62,kernel time sync enabled <*>
957,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,kernel time sync enabled 0001,E62,kernel time sync enabled <*>
957,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,kernel time sync enabled 0001,E62,kernel time sync enabled <*>
957,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,kernel time sync enabled 0001,E62,kernel time sync enabled <*>
957,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,kernel time sync enabled 0001,E62,kernel time sync enabled <*>
957,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,kernel time sync enabled 0001,E62,kernel time sync enabled <*>
1509,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing echo,E106,removing <*>
1508,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing echo,E106,removing <*>
1509,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing echo,E106,removing <*>
1508,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing echo,E106,removing <*>
1309,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,floppy0,,no floppy controllers found,E76,no floppy controllers found
1337,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,nfslock,,rpc.statd startup succeeded,E110,rpc.statd startup succeeded
1337,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,nfslock,,rpc.statd startup succeeded,E110,rpc.statd startup succeeded
1337,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,nfslock,,rpc.statd startup succeeded,E110,rpc.statd startup succeeded
1262,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1263,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1260,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1263,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1247,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Using IOAPIC for interrupt routing,E139,Using IOAPIC for interrupt routing
1247,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Using IOAPIC for interrupt routing,E139,Using IOAPIC for interrupt routing
1248,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU0,,Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,E57,Intel(R) Xeon(TM) CPU <*> stepping <*>
1248,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,CPU0,,Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,E57,Intel(R) Xeon(TM) CPU <*> stepping <*>
1291,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,TCP,,Hash tables configured (established 262144 bind 65536),E49,Hash tables configured (established <*> bind <*>)
1291,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,TCP,,Hash tables configured (established 262144 bind 65536),E49,Hash tables configured (established <*> bind <*>)
201,-,1131566525,2005.11.09,aadmin4,Nov,9,12:02:05,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
208,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
1384,-,1131567052,2005.11.09,tbird-admin1,Nov,9,12:10:52,local@tbird-admin1,netfs,,Mounting other filesystems: failed,E74,Mounting other filesystems: failed
1384,-,1131567052,2005.11.09,tbird-admin1,Nov,9,12:10:52,local@tbird-admin1,netfs,,Mounting other filesystems: failed,E74,Mounting other filesystems: failed
1384,-,1131567052,2005.11.09,tbird-admin1,Nov,9,12:10:52,local@tbird-admin1,netfs,,Mounting other filesystems: failed,E74,Mounting other filesystems: failed
1273,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Intel E7520/7320/7525 detected.<6>pci_hotplug,,PCI Hot Plug PCI Core version: 0.5,E80,PCI Hot Plug PCI Core version: <*>.<*>
1271,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,IOAPIC,2.0,"apic_id 10, version 32, address 0xfec83000, GSI 64-87",E18,"apic_id <*>, version <*>, address <*>, GSI <*>"
460,-,1131566665,2005.11.09,tbird-admin1,Nov,9,12:04:25,local@tbird-admin1,ntpd,1815.0,time reset +0.182379 s,E128,time reset +<*>.<*> s
1953,-,1131567306,2005.11.09,en14,Nov,9,12:15:06,en14/en14,smartd,1971.0,"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report",E34,"Device: /dev/sda, Temperature changed <*> Celsius to <*> Celsius since last report"
1953,-,1131567306,2005.11.09,en14,Nov,9,12:15:06,en14/en14,smartd,1971.0,"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report",E34,"Device: /dev/sda, Temperature changed <*> Celsius to <*> Celsius since last report"
1953,-,1131567306,2005.11.09,en14,Nov,9,12:15:06,en14/en14,smartd,1971.0,"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report",E34,"Device: /dev/sda, Temperature changed <*> Celsius to <*> Celsius since last report"
1226,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Root Bridge [PCI0] (00:00),E86,PCI Root Bridge [PCI0] (<*>:<*>)
1226,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Root Bridge [PCI0] (00:00),E86,PCI Root Bridge [PCI0] (<*>:<*>)
1356,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,usbcore,,registered new driver hiddev,E99,registered new driver hiddev
1358,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,usbcore,,registered new driver usbfs,E101,registered new driver usbfs
1357,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,usbcore,,registered new driver hub,E100,registered new driver hub
1358,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,usbcore,,registered new driver usbfs,E101,registered new driver usbfs
1355,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ts_fixup,,Creating Topspin /dev entries:,E31,Creating Topspin /dev entries:
1355,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ts_fixup,,Creating Topspin /dev entries:,E31,Creating Topspin /dev entries:
1355,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ts_fixup,,Creating Topspin /dev entries:,E31,Creating Topspin /dev entries:
1182,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,- User ID,,CentOS-4 (Kernel Module GPG key),E25,CentOS-<*> (Kernel Module GPG key)
675,-,1131566768,2005.11.09,tbird-sm1,Nov,9,12:06:08,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1383,-,1131567052,2005.11.09,tbird-admin1,Nov,9,12:10:52,local@tbird-admin1,netfs,,Mounting NFS filesystems: succeeded,E73,Mounting NFS filesystems: succeeded
1289,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,SELinux,,Starting in permissive mode,E121,Starting in permissive mode
1289,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,SELinux,,Starting in permissive mode,E121,Starting in permissive mode
1211,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKD] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>, disabled."
1208,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Link [LNKA] (IRQs 3 4 5 6 7 10 11 12) *14,E82,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>
1196,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Interpreter enabled,E58,Interpreter enabled
1196,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Interpreter enabled,E58,Interpreter enabled
1922,-,1131567290,2005.11.09,bn508,Nov,9,12:14:50,bn508/bn508,ntpd,29337.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
958,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,"synchronized to #3#, stratum 1",E125,"synchronized to <*>, stratum <*>"
958,-,1131566925,2005.11.09,tbird-admin1,Nov,9,12:08:45,local@tbird-admin1,ntpd,1815.0,"synchronized to #3#, stratum 1",E125,"synchronized to <*>, stratum <*>"
1293,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Type,,Processor ANSI SCSI revision: 02,E95,Processor ANSI SCSI revision: <*>
1293,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Type,,Processor ANSI SCSI revision: 02,E95,Processor ANSI SCSI revision: <*>
1293,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Type,,Processor ANSI SCSI revision: 02,E95,Processor ANSI SCSI revision: <*>
1264,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Console,,colour VGA+ 80x25,E27,colour VGA+ <*>
1264,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Console,,colour VGA+ 80x25,E27,colour VGA+ <*>
1328,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,md,,autorun ...,E23,autorun ...
1329,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,md,,autorun ...,E23,autorun ...
1318,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ioctl32(fdisk:515),,Unknown cmd fd(5) cmd(80081272){00} arg(ffffda44) on /dev/sda,E132,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on /dev/sda
1332,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,megaraid,,#39# (Release Date: Mon Sep 27 22:15:07 EDT 2004),E9,<*> (Release Date: <*> <*>)
1272,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,IP,,"routing cache hash table of 65536 buckets, 1024Kbytes",E109,"routing cache hash table of <*> buckets, <*>Kbytes"
1272,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,IP,,"routing cache hash table of 65536 buckets, 1024Kbytes",E109,"routing cache hash table of <*> buckets, <*>Kbytes"
1381,-,1131567052,2005.11.09,#8#,Nov,9,12:10:52,#8#/#8#,sshd,4718.0,Local disconnected: Connection closed.,E67,Local disconnected: Connection closed.
1381,-,1131567052,2005.11.09,#8#,Nov,9,12:10:52,#8#/#8#,sshd,4718.0,Local disconnected: Connection closed.,E67,Local disconnected: Connection closed.
74,-,1131566479,2005.11.09,#8#,Nov,9,12:01:19,#8#/#8#,sshd,19023.0,Local disconnected: Connection closed.,E67,Local disconnected: Connection closed.
1284,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI,,Using configuration type 1,E137,Using configuration type <*>
1471,-,1131567057,2005.11.09,tbird-admin1,Nov,9,12:10:57,local@tbird-admin1,syslog-ng,1605.0,Changing permissions on special file /dev/logsurfer,E26,Changing permissions on special file /dev/logsurfer
1471,-,1131567057,2005.11.09,tbird-admin1,Nov,9,12:10:57,local@tbird-admin1,syslog-ng,1605.0,Changing permissions on special file /dev/logsurfer,E26,Changing permissions on special file /dev/logsurfer
1485,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,,xinetd startup succeeded,E148,xinetd startup succeeded
1485,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,,xinetd startup succeeded,E148,xinetd startup succeeded
920,-,1131566907,2005.11.09,tbird-admin1,Nov,9,12:08:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
931,-,1131566912,2005.11.09,tbird-admin1,Nov,9,12:08:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1503,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Started working: 1 available service,E120,Started working: <*> available service
1503,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Started working: 1 available service,E120,Started working: <*> available service
1353,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,time.c,,Using 14.318180 MHz HPET timer.,E135,Using <*>.<*> MHz HPET timer.
1353,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,time.c,,Using 14.318180 MHz HPET timer.,E135,Using <*>.<*> MHz HPET timer.
1353,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,time.c,,Using 14.318180 MHz HPET timer.,E135,Using <*>.<*> MHz HPET timer.
1353,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,time.c,,Using 14.318180 MHz HPET timer.,E135,Using <*>.<*> MHz HPET timer.
1353,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,time.c,,Using 14.318180 MHz HPET timer.,E135,Using <*>.<*> MHz HPET timer.
1246,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Subsystem revision 20040816,E123,Subsystem revision <*>
1246,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Subsystem revision 20040816,E123,Subsystem revision <*>
1246,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Subsystem revision 20040816,E123,Subsystem revision <*>
1335,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,mice,,PS/2 mouse device common for all mice,E96,PS/<*> mouse device common for all mice
1335,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,mice,,PS/2 mouse device common for all mice,E96,PS/<*> mouse device common for all mice
1335,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,mice,,PS/2 mouse device common for all mice,E96,PS/<*> mouse device common for all mice
1347,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,selinux_register_security,,Registering secondary module capability,E105,Registering secondary module capability
1347,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,selinux_register_security,,Registering secondary module capability,E105,Registering secondary module capability
1347,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,selinux_register_security,,Registering secondary module capability,E105,Registering secondary module capability
1279,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI-DMA,,Using software bounce buffering for IO (SWIOTLB),E141,Using software bounce buffering for IO (SWIOTLB)
1279,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,PCI-DMA,,Using software bounce buffering for IO (SWIOTLB),E141,Using software bounce buffering for IO (SWIOTLB)
1297,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Vendor,,PE/PV Model: 1x2 SCSI BP Rev: 1.0,E87,PE/PV Model: <*> SCSI BP Rev: <*>.<*>
1297,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Vendor,,PE/PV Model: 1x2 SCSI BP Rev: 1.0,E87,PE/PV Model: <*> SCSI BP Rev: <*>.<*>
1297,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Vendor,,PE/PV Model: 1x2 SCSI BP Rev: 1.0,E87,PE/PV Model: <*> SCSI BP Rev: <*>.<*>
1510,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing eklogin,E106,removing <*>
1510,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing eklogin,E106,removing <*>
1224,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.VPR0._PRT],E85,PCI Interrupt Routing Table [<*>]
267,-,1131566554,2005.11.09,tbird-sm1,Nov,9,12:02:34,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1363,-,1131567044,2005.11.09,tbird-sm1,Nov,9,12:10:44,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1274,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,Kernel command line,,"root=LABEL=/ initrd=/x86_64/initrd-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr-admin console=tty0 console=ttyS0,19200 fastboot BOOT_IMAGE=/x86_64/vmlinuz-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr",E108,"root=LABEL=/ initrd=/<*> console=<*> console=<*>,<*> fastboot BOOT_IMAGE=<*>"
1290,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,SELinux,,Unregistering netfilter hooks,E133,Unregistering netfilter hooks
1299,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,audit,,initializing netlink socket (disabled),E52,initializing netlink socket (disabled)
1299,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,audit,,initializing netlink socket (disabled),E52,initializing netlink socket (disabled)
1299,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,audit,,initializing netlink socket (disabled),E52,initializing netlink socket (disabled)
1307,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,e1000,,eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,E46,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
1307,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,e1000,,eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,E46,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
1504,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing chargen,E106,removing <*>
1504,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing chargen,E106,removing <*>
1322,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,(C) <*>-<*> Netfilter core team
1319,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,(C) <*>-<*> Netfilter core team
1295,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,VFS,,Mounted root (ext2 filesystem).,E72,Mounted root (ext2 filesystem).
