LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
316,Dec,10,09:08:59,LabSZ,24419,PAM 2 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
387,Dec,10,09:11:41,LabSZ,24437,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
238,Dec,10,08:25:41,LabSZ,24371,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
331,Dec,10,09:10:32,LabSZ,24421,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
476,Dec,10,09:12:27,LabSZ,24455,PAM 1 more authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E15,PAM <*> more authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
387,Dec,10,09:11:41,LabSZ,24437,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
331,Dec,10,09:10:32,LabSZ,24421,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
331,Dec,10,09:10:32,LabSZ,24421,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
387,Dec,10,09:11:41,LabSZ,24437,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
238,Dec,10,08:25:41,LabSZ,24371,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
1002,Dec,10,10:14:13,LabSZ,24833,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.4.203.64,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
1002,Dec,10,10:14:13,LabSZ,24833,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.4.203.64,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
254,Dec,10,08:26:04,LabSZ,24375,PAM 1 more authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,E15,PAM <*> more authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
316,Dec,10,09:08:59,LabSZ,24419,PAM 2 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
387,Dec,10,09:11:41,LabSZ,24437,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,E16,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
814,Dec,10,09:18:22,LabSZ,24632,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
851,Dec,10,09:18:40,LabSZ,24645,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
842,Dec,10,09:18:33,LabSZ,24641,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
15,Dec,10,07:08:28,LabSZ,24208,reverse mapping checking getaddrinfo for ns.marryaldkfaczcz.com [173.234.31.186] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
147,Dec,10,07:48:00,LabSZ,24321,reverse mapping checking getaddrinfo for 191-210-223-172.user.vivozap.com.br [191.210.223.172] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
872,Dec,10,09:18:58,LabSZ,24651,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
543,Dec,10,09:13:13,LabSZ,24514,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
680,Dec,10,09:16:17,LabSZ,24583,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
588,Dec,10,09:14:14,LabSZ,24537,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
926,Dec,10,09:19:49,LabSZ,24669,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
1918,Dec,10,11:04:12,LabSZ,25492,Invalid user ubnt from 103.99.0.122,E13,Invalid user <*> from <*>
453,Dec,10,09:12:16,LabSZ,24479,Invalid user admin from 103.99.0.122,E13,Invalid user <*> from <*>
376,Dec,10,09:11:39,LabSZ,24451,Invalid user anonymous from 103.99.0.122,E13,Invalid user <*> from <*>
859,Dec,10,09:18:46,LabSZ,24647,Invalid user oracle from 187.141.143.180,E13,Invalid user <*> from <*>
843,Dec,10,09:18:33,LabSZ,24641,Invalid user deploy from 187.141.143.180,E13,Invalid user <*> from <*>
1873,Dec,10,11:03:54,LabSZ,25465,Invalid user 1234 from 103.99.0.122,E13,Invalid user <*> from <*>
815,Dec,10,09:18:22,LabSZ,24632,Invalid user test from 187.141.143.180,E13,Invalid user <*> from <*>
1176,Dec,10,10:55:54,LabSZ,24964,Invalid user 123 from 183.62.140.253,E13,Invalid user <*> from <*>
382,Dec,10,09:11:41,LabSZ,24453,Invalid user admin from 103.99.0.122,E13,Invalid user <*> from <*>
730,Dec,10,09:17:11,LabSZ,24606,Invalid user oracle from 187.141.143.180,E13,Invalid user <*> from <*>
1948,Dec,10,11:04:25,LabSZ,25513,Invalid user admin from 103.99.0.122,E13,Invalid user <*> from <*>
289,Dec,10,08:44:20,LabSZ,24410,Invalid user matlab from 52.80.34.196,E13,Invalid user <*> from <*>
779,Dec,10,09:17:46,LabSZ,24620,Invalid user ted from 187.141.143.180,E13,Invalid user <*> from <*>
797,Dec,10,09:18:05,LabSZ,24626,Invalid user ghost from 187.141.143.180,E13,Invalid user <*> from <*>
1791,Dec,10,11:02:58,LabSZ,25415,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1278,Dec,10,10:57:04,LabSZ,25037,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1530,Dec,10,11:00:03,LabSZ,25227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1746,Dec,10,11:02:23,LabSZ,25382,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
557,Dec,10,09:13:30,LabSZ,24520,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1389,Dec,10,10:58:26,LabSZ,25123,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1185,Dec,10,10:55:58,LabSZ,24968,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
28,Dec,10,07:13:31,LabSZ,24227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
28,Dec,10,07:13:31,LabSZ,24227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
28,Dec,10,07:13:31,LabSZ,24227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
28,Dec,10,07:13:31,LabSZ,24227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
28,Dec,10,07:13:31,LabSZ,24227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
28,Dec,10,07:13:31,LabSZ,24227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
472,Dec,10,09:12:24,LabSZ,24483,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
381,Dec,10,09:11:41,LabSZ,24451,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
1890,Dec,10,11:04:00,LabSZ,25472,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
1968,Dec,10,11:04:33,LabSZ,25521,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
176,Dec,10,07:56:15,LabSZ,24334,Received disconnect from 103.207.39.165: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth]
390,Dec,10,09:11:44,LabSZ,24453,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
449,Dec,10,09:12:12,LabSZ,24475,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
442,Dec,10,09:12:09,LabSZ,24473,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
495,Dec,10,09:12:35,LabSZ,24492,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
848,Dec,10,09:18:35,LabSZ,24643,Received disconnect from 103.207.39.16: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth]
420,Dec,10,09:12:00,LabSZ,24467,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
420,Dec,10,09:12:00,LabSZ,24467,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
408,Dec,10,09:11:56,LabSZ,24462,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
364,Dec,10,09:11:31,LabSZ,24445,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
452,Dec,10,09:12:15,LabSZ,24477,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
272,Dec,10,08:33:26,LabSZ,24385,Received disconnect from 103.207.39.212: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth]
443,Dec,10,09:12:10,LabSZ,24455,Failed password for invalid user admin from 185.190.58.151 port 49948 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
372,Dec,10,09:11:34,LabSZ,24437,Failed password for invalid user admin from 185.190.58.151 port 44155 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
413,Dec,10,09:11:57,LabSZ,24464,Failed password for invalid user cisco from 103.99.0.122 port 58309 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
395,Dec,10,09:11:47,LabSZ,24456,Failed password for invalid user ubnt from 103.99.0.122 port 60608 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
762,Dec,10,09:17:33,LabSZ,24614,Failed password for invalid user nagios from 187.141.143.180 port 55761 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
996,Dec,10,10:14:08,LabSZ,24833,Failed password for invalid user admin from 119.4.203.64 port 2191 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
339,Dec,10,09:11:11,LabSZ,24437,Failed password for invalid user admin from 185.190.58.151 port 44155 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
1168,Dec,10,10:55:51,LabSZ,24959,Failed password for invalid user boot from 183.62.140.253 port 48976 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
962,Dec,10,09:32:42,LabSZ,24787,Failed password for invalid user matlab from 52.80.34.196 port 36060 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
212,Dec,10,08:25:08,LabSZ,24369,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
1847,Dec,10,11:03:39,LabSZ,25448,Failed password for invalid user admin from 103.99.0.122 port 60150 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
321,Dec,10,09:09:42,LabSZ,24421,Failed password for invalid user admin from 185.190.58.151 port 41650 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
1847,Dec,10,11:03:39,LabSZ,25448,Failed password for invalid user admin from 103.99.0.122 port 60150 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
401,Dec,10,09:11:52,LabSZ,24460,Failed password for sshd from 103.99.0.122 port 51359 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
401,Dec,10,09:11:52,LabSZ,24460,Failed password for sshd from 103.99.0.122 port 51359 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
401,Dec,10,09:11:52,LabSZ,24460,Failed password for sshd from 103.99.0.122 port 51359 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1432,Dec,10,10:58:59,LabSZ,25153,Failed password for root from 183.62.140.253 port 56319 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1645,Dec,10,11:01:16,LabSZ,25309,Failed password for root from 183.62.140.253 port 54395 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1576,Dec,10,11:00:34,LabSZ,25259,Failed password for root from 183.62.140.253 port 46401 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1681,Dec,10,11:01:40,LabSZ,25334,Failed password for root from 183.62.140.253 port 58824 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
62,Dec,10,07:28:12,LabSZ,24251,Failed password for root from 112.95.230.3 port 58304 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
545,Dec,10,09:13:15,LabSZ,24514,Failed password for root from 187.141.143.180 port 39319 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
618,Dec,10,09:14:54,LabSZ,24551,Failed password for root from 187.141.143.180 port 34001 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1318,Dec,10,10:57:36,LabSZ,25065,Failed password for root from 183.62.140.253 port 40676 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1705,Dec,10,11:01:57,LabSZ,25352,Failed password for root from 183.62.140.253 port 33581 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1105,Dec,10,10:55:17,LabSZ,24925,Failed password for root from 183.62.140.253 port 42606 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
30,Dec,10,07:13:56,LabSZ,24227,message repeated 5 times: [ Failed password for root from 5.36.59.76 port 42393 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
30,Dec,10,07:13:56,LabSZ,24227,message repeated 5 times: [ Failed password for root from 5.36.59.76 port 42393 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
30,Dec,10,07:13:56,LabSZ,24227,message repeated 5 times: [ Failed password for root from 5.36.59.76 port 42393 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
285,Dec,10,08:39:59,LabSZ,24408,message repeated 5 times: [ Failed password for root from 106.5.5.195 port 50719 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
285,Dec,10,08:39:59,LabSZ,24408,message repeated 5 times: [ Failed password for root from 106.5.5.195 port 50719 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
30,Dec,10,07:13:56,LabSZ,24227,message repeated 5 times: [ Failed password for root from 5.36.59.76 port 42393 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
285,Dec,10,08:39:59,LabSZ,24408,message repeated 5 times: [ Failed password for root from 106.5.5.195 port 50719 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
30,Dec,10,07:13:56,LabSZ,24227,message repeated 5 times: [ Failed password for root from 5.36.59.76 port 42393 ssh2],E14,message repeated <*> times: [ Failed password for root from <*> port <*>]
32,Dec,10,07:13:56,LabSZ,24227,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
32,Dec,10,07:13:56,LabSZ,24227,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
32,Dec,10,07:13:56,LabSZ,24227,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
32,Dec,10,07:13:56,LabSZ,24227,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
32,Dec,10,07:13:56,LabSZ,24227,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.36.59.76.dynamic-dsl-ip.omantel.net.om  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
287,Dec,10,08:39:59,LabSZ,24408,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=106.5.5.195  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
287,Dec,10,08:39:59,LabSZ,24408,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=106.5.5.195  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
287,Dec,10,08:39:59,LabSZ,24408,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=106.5.5.195  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
287,Dec,10,08:39:59,LabSZ,24408,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=106.5.5.195  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
287,Dec,10,08:39:59,LabSZ,24408,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=106.5.5.195  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
287,Dec,10,08:39:59,LabSZ,24408,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=106.5.5.195  user=root,E17,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>  user=root
836,Dec,10,09:18:33,LabSZ,24639,Failed password for uucp from 103.207.39.16 port 42435 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1162,Dec,10,10:55:49,LabSZ,24957,Failed password for git from 183.62.140.253 port 48527 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
