LineId,Content,EventId,EventTemplate
46,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
47,check pass; user unknown,E27,check pass; user unknown
48,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
49,check pass; user unknown,E27,check pass; user unknown
50,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
51,check pass; user unknown,E27,check pass; user unknown
52,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
53,check pass; user unknown,E27,check pass; user unknown
54,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
55,check pass; user unknown,E27,check pass; user unknown
56,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
57,check pass; user unknown,E27,check pass; user unknown
58,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
59,check pass; user unknown,E27,check pass; user unknown
60,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
61,check pass; user unknown,E27,check pass; user unknown
62,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
63,check pass; user unknown,E27,check pass; user unknown
64,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
65,check pass; user unknown,E27,check pass; user unknown
66,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
67,check pass; user unknown,E27,check pass; user unknown
68,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
69,check pass; user unknown,E27,check pass; user unknown
70,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
71,check pass; user unknown,E27,check pass; user unknown
72,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
73,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
74,session closed for user cyrus,E101,session closed for user <*>
75,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
76,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
77,session closed for user news,E101,session closed for user <*>
78,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
79,session closed for user cyrus,E101,session closed for user <*>
80,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
81,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
82,session closed for user news,E101,session closed for user <*>
83,"connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005",E29,"connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>"
91,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
92,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
93,session closed for user test,E101,session closed for user <*>
94,"connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005",E29,"connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>"
101,check pass; user unknown,E27,check pass; user unknown
102,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
103,check pass; user unknown,E27,check pass; user unknown
104,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
105,check pass; user unknown,E27,check pass; user unknown
106,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
107,check pass; user unknown,E27,check pass; user unknown
108,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
109,check pass; user unknown,E27,check pass; user unknown
110,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
111,check pass; user unknown,E27,check pass; user unknown
112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
113,check pass; user unknown,E27,check pass; user unknown
114,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
115,check pass; user unknown,E27,check pass; user unknown
116,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
117,check pass; user unknown,E27,check pass; user unknown
118,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
119,check pass; user unknown,E27,check pass; user unknown
120,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
121,"connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005",E29,"connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>"
136,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E112,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
137,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
138,session closed for user cyrus,E101,session closed for user <*>
139,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
140,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
141,session closed for user news,E101,session closed for user <*>
142,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
143,session closed for user cyrus,E101,session closed for user <*>
144,cupsd shutdown succeeded,E37,cupsd shutdown succeeded
145,cupsd startup succeeded,E38,cupsd startup succeeded
146,restart.,E90,restart.
147,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
148,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
149,session closed for user news,E101,session closed for user <*>
150,"connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005",E29,"connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>,connection from <*> (<*>) at <*>:<*>:<*>"
162,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
163,session closed for user cyrus,E101,session closed for user <*>
164,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
165,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
166,session closed for user news,E101,session closed for user <*>
167,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>
168,check pass; user unknown,E27,check pass; user unknown
169,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
170,check pass; user unknown,E27,check pass; user unknown
171,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
172,check pass; user unknown,E27,check pass; user unknown
173,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
174,check pass; user unknown,E27,check pass; user unknown
175,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
176,check pass; user unknown,E27,check pass; user unknown
177,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
178,check pass; user unknown,E27,check pass; user unknown
179,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
180,check pass; user unknown,E27,check pass; user unknown
181,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
182,check pass; user unknown,E27,check pass; user unknown
183,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
184,check pass; user unknown,E27,check pass; user unknown
185,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
186,check pass; user unknown,E27,check pass; user unknown
187,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
188,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
189,session closed for user cyrus,E101,session closed for user <*>
190,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
191,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
192,session closed for user news,E101,session closed for user <*>
193,"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest",E17,"authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest"
